No,year,month,day,hour,pm2.5,DEWP,TEMP,PRES,winds,Is,Ir
40300,2014,8,7,3,101,19,21,1009,0.89,0,0
40301,2014,8,7,4,89,19,21,1009,0.89,0,0
40302,2014,8,7,5,93,18,20,1010,4.02,0,0
40303,2014,8,7,6,85,18,21,1010,7.15,0,0
40304,2014,8,7,7,62,18,23,1010,8.94,0,0
40305,2014,8,7,8,40,17,25,1010,12.96,0,0
40306,2014,8,7,9,52,17,28,1010,16.09,0,0
40307,2014,8,7,10,62,16,29,1010,3.13,0,0
40308,2014,8,7,11,55,14,30,1010,0.89,0,0
40309,2014,8,7,12,48,13,31,1009,1.79,0,0
40310,2014,8,7,13,41,15,33,1009,1.79,0,0
40311,2014,8,7,14,39,15,32,1008,3.13,0,0
40312,2014,8,7,15,43,15,33,1008,6.26,0,0
40313,2014,8,7,16,43,14,32,1007,10.28,0,0
40314,2014,8,7,17,44,15,32,1007,14.3,0,0
40315,2014,8,7,18,37,16,30,1007,18.32,0,0
40316,2014,8,7,19,40,18,29,1008,21.45,0,0
40317,2014,8,7,20,64,17,28,1008,24.58,0,0
40318,2014,8,7,21,48,17,27,1009,27.71,0,0
40319,2014,8,7,22,56,17,26,1009,29.5,0,0
40320,2014,8,7,23,41,17,25,1009,31.29,0,0
40321,2014,8,8,0,48,17,25,1009,34.42,0,0
40322,2014,8,8,1,29,18,23,1009,0.89,0,0
40323,2014,8,8,2,40,18,22,1009,1.79,0,0
40324,2014,8,8,3,42,18,21,1009,0.89,0,0
40325,2014,8,8,4,47,18,20,1009,1.78,0,0
40326,2014,8,8,5,51,18,21,1010,2.67,0,0
40327,2014,8,8,6,69,18,21,1010,0.89,0,0
40328,2014,8,8,7,79,19,23,1010,0.89,0,0
40329,2014,8,8,8,90,19,26,1010,1.78,0,0
40330,2014,8,8,9,83,17,27,1010,2.67,0,0
40331,2014,8,8,10,76,18,28,1010,1.79,0,0
40332,2014,8,8,11,85,18,29,1009,3.58,0,0
40333,2014,8,8,12,72,17,31,1009,6.71,0,0
40334,2014,8,8,13,56,15,31,1008,10.73,0,0
40335,2014,8,8,14,45,14,32,1008,15.65,0,0
40336,2014,8,8,15,46,13,32,1007,20.57,0,0
40337,2014,8,8,16,39,14,32,1007,25.49,0,0
40338,2014,8,8,17,49,14,31,1006,30.41,0,0
40339,2014,8,8,18,49,15,30,1006,34.43,0,0
40340,2014,8,8,19,62,16,29,1007,37.56,0,0
40341,2014,8,8,20,59,16,27,1007,39.35,0,0
40342,2014,8,8,21,58,17,26,1007,41.14,0,0
40343,2014,8,8,22,59,18,25,1008,42.93,0,0
40344,2014,8,8,23,60,18,25,1008,44.72,0,0
40345,2014,8,9,0,72,18,22,1007,46.51,0,0
40346,2014,8,9,1,71,18,23,1007,48.3,0,0
40347,2014,8,9,2,90,18,23,1007,51.43,0,0
40348,2014,8,9,3,120,18,22,1007,53.22,0,0
40349,2014,8,9,4,123,18,21,1007,0.89,0,0
40350,2014,8,9,5,132,18,21,1007,1.34,0,0
40351,2014,8,9,6,144,19,21,1008,0.89,0,0
40352,2014,8,9,7,154,20,22,1008,1.79,0,0
40353,2014,8,9,8,160,20,25,1008,3.58,0,0
40354,2014,8,9,9,124,20,26,1007,5.37,0,0
40355,2014,8,9,10,95,18,28,1008,1.79,0,0
40356,2014,8,9,11,80,19,28,1007,3.58,0,0
40357,2014,8,9,12,72,19,30,1006,3.13,0,0
40358,2014,8,9,13,70,18,31,1006,6.26,0,0
40359,2014,8,9,14,58,16,31,1005,10.28,0,0
40360,2014,8,9,15,53,17,31,1004,13.41,0,0
40361,2014,8,9,16,54,16,31,1003,18.33,0,0
40362,2014,8,9,17,44,15,31,1003,23.25,0,0
40363,2014,8,9,18,33,17,29,1003,26.38,0,0
40364,2014,8,9,19,46,16,28,1003,30.4,0,0
40365,2014,8,9,20,42,17,28,1004,33.53,0,0
40366,2014,8,9,21,55,18,27,1005,36.66,0,0
40367,2014,8,9,22,15,18,22,1006,7.15,0,1
40368,2014,8,9,23,18,18,21,1005,0.89,0,2
40369,2014,8,10,0,17,19,21,1004,1.79,0,0
40370,2014,8,10,1,22,18,21,1004,1.79,0,0
40371,2014,8,10,2,22,18,20,1005,1.79,0,0
40372,2014,8,10,3,24,18,20,1004,0.89,0,0
40373,2014,8,10,4,21,17,19,1004,0.89,0,0
40374,2014,8,10,5,28,18,19,1004,2.68,0,0
40375,2014,8,10,6,31,18,19,1004,0.89,0,0
40376,2014,8,10,7,31,19,22,1004,1.79,0,0
40377,2014,8,10,8,24,19,24,1005,0.89,0,0
40378,2014,8,10,9,25,19,25,1004,1.79,0,0
40379,2014,8,10,10,39,18,27,1004,0.89,0,0
40380,2014,8,10,11,38,18,29,1004,1.78,0,0
40381,2014,8,10,12,37,17,30,1003,3.13,0,0
40382,2014,8,10,13,36,17,31,1003,1.79,0,0
40383,2014,8,10,14,32,17,33,1002,1.79,0,0
40384,2014,8,10,15,30,16,33,1001,3.58,0,0
40385,2014,8,10,16,23,16,33,1000,4.02,0,0
40386,2014,8,10,17,20,18,33,1000,8.94,0,0
40387,2014,8,10,18,28,17,32,1000,13.86,0,0
40388,2014,8,10,19,43,18,31,1001,18.78,0,0
40389,2014,8,10,20,53,19,29,1001,20.57,0,0
40390,2014,8,10,21,49,19,27,1002,22.36,0,0
40391,2014,8,10,22,53,20,26,1003,1.79,0,0
40392,2014,8,10,23,78,20,25,1003,3.58,0,0
40393,2014,8,11,0,86,19,24,1004,1.79,0,0
40394,2014,8,11,1,65,20,23,1004,5.81,0,0
40395,2014,8,11,2,58,19,23,1004,10.73,0,0
40396,2014,8,11,3,53,18,22,1004,13.86,0,0
40397,2014,8,11,4,26,18,22,1004,16.99,0,0
40398,2014,8,11,5,20,18,21,1005,20.12,0,0
40399,2014,8,11,6,12,18,21,1005,21.91,0,0
40400,2014,8,11,7,13,18,25,1005,23.7,0,0
40401,2014,8,11,8,12,16,27,1006,27.72,0,0
40402,2014,8,11,9,12,15,29,1006,4.02,0,0
40403,2014,8,11,10,6,11,31,1006,4.92,0,0
40404,2014,8,11,11,11,13,33,1005,9.84,0,0
40405,2014,8,11,12,6,11,32,1005,4.02,0,0
40406,2014,8,11,13,6,11,34,1004,1.79,0,0
40407,2014,8,11,14,11,11,33,1003,4.02,0,0
40408,2014,8,11,15,10,10,34,1003,1.79,0,0
40409,2014,8,11,16,9,10,34,1002,3.58,0,0
40410,2014,8,11,17,9,11,34,1002,5.37,0,0
40411,2014,8,11,18,14,12,33,1002,0.89,0,0
40412,2014,8,11,19,21,16,29,1002,1.34,0,0
40413,2014,8,11,20,22,16,26,1003,2.23,0,0
40414,2014,8,11,21,23,12,31,1004,1.79,0,0
40415,2014,8,11,22,27,14,29,1005,3.13,0,0
40416,2014,8,11,23,42,15,23,1005,1.79,0,0
40417,2014,8,12,0,50,17,21,1005,0.45,0,0
40418,2014,8,12,1,57,17,20,1005,0.9,0,0
40419,2014,8,12,2,29,14,22,1005,1.79,0,0
40420,2014,8,12,3,26,13,21,1005,3.58,0,0
40421,2014,8,12,4,23,12,20,1005,5.37,0,0
40422,2014,8,12,5,18,10,23,1005,4.02,0,0
40423,2014,8,12,6,15,12,21,1006,3.13,0,0
40424,2014,8,12,7,12,11,25,1006,6.26,0,0
40425,2014,8,12,8,17,10,27,1007,3.13,0,0
40426,2014,8,12,9,8,11,29,1007,6.26,0,0
40427,2014,8,12,10,10,11,31,1007,0.89,0,0
40428,2014,8,12,11,12,12,32,1007,3.13,0,0
40429,2014,8,12,12,19,13,32,1006,6.26,0,0
40430,2014,8,12,13,21,12,33,1006,9.39,0,0
40431,2014,8,12,14,30,13,33,1005,0.89,0,0
40432,2014,8,12,15,33,13,32,1004,1.79,0,0
40433,2014,8,12,16,28,12,32,1004,3.58,0,0
40434,2014,8,12,17,24,13,31,1004,6.71,0,0
40435,2014,8,12,18,31,16,29,1005,8.5,0,0
40436,2014,8,12,19,40,17,27,1005,0.89,0,0
40437,2014,8,12,20,29,18,26,1006,0.89,0,0
40438,2014,8,12,21,64,17,26,1006,2.68,0,0
40439,2014,8,12,22,38,16,28,1006,3.13,0,0
40440,2014,8,12,23,19,15,28,1007,7.15,0,0
40441,2014,8,13,0,23,18,22,1008,5.81,0,1
40442,2014,8,13,1,13,18,21,1007,3.13,0,2
40443,2014,8,13,2,15,17,21,1007,0.89,0,0
40444,2014,8,13,3,21,18,20,1007,3.13,0,0
40445,2014,8,13,4,18,18,21,1007,4.02,0,1
40446,2014,8,13,5,19,18,20,1008,0.89,0,2
40447,2014,8,13,6,38,18,20,1008,0.89,0,3
40448,2014,8,13,7,36,19,20,1008,3.13,0,4
40449,2014,8,13,8,36,19,20,1008,3.13,0,5
40450,2014,8,13,9,53,18,20,1009,4.92,0,6
40451,2014,8,13,10,55,18,20,1009,3.13,0,7
40452,2014,8,13,11,43,18,20,1009,1.79,0,8
40453,2014,8,13,12,38,18,20,1009,4.92,0,9
40454,2014,8,13,13,26,18,19,1009,8.05,0,10
40455,2014,8,13,14,17,18,20,1008,1.79,0,11
40456,2014,8,13,15,17,18,20,1008,3.13,0,0
40457,2014,8,13,16,15,18,21,1008,4.92,0,0
40458,2014,8,13,17,19,18,23,1008,1.79,0,0
40459,2014,8,13,18,21,18,23,1008,1.79,0,0
40460,2014,8,13,19,24,18,21,1008,0.89,0,0
40461,2014,8,13,20,24,18,20,1008,1.78,0,0
40462,2014,8,13,21,26,18,20,1009,0.89,0,0
40463,2014,8,13,22,24,17,19,1009,1.78,0,0
40464,2014,8,13,23,21,17,18,1009,0.89,0,0
40465,2014,8,14,0,29,17,18,1009,1.79,0,0
40466,2014,8,14,1,19,16,18,1009,0.89,0,0
40467,2014,8,14,2,22,16,18,1009,1.79,0,0
40468,2014,8,14,3,22,16,17,1009,1.79,0,0
40469,2014,8,14,4,16,16,17,1008,4.92,0,0
40470,2014,8,14,5,28,15,17,1008,0.89,0,0
40471,2014,8,14,6,35,16,17,1009,1.34,0,0
40472,2014,8,14,7,17,17,19,1009,3.13,0,0
40473,2014,8,14,8,25,17,22,1009,6.26,0,0
40474,2014,8,14,9,27,17,23,1009,8.05,0,0
40475,2014,8,14,10,26,18,25,1009,0.89,0,0
40476,2014,8,14,11,26,17,26,1008,1.78,0,0
40477,2014,8,14,12,28,18,27,1008,1.79,0,0
40478,2014,8,14,13,42,17,29,1007,4.92,0,0
40479,2014,8,14,14,48,17,29,1007,8.94,0,0
40480,2014,8,14,15,31,18,30,1006,13.86,0,0
40481,2014,8,14,16,27,17,30,1005,19.67,0,0
40482,2014,8,14,17,26,17,29,1005,24.59,0,0
40483,2014,8,14,18,35,16,28,1005,28.61,0,0
40484,2014,8,14,19,32,17,28,1006,33.53,0,0
40485,2014,8,14,20,38,18,27,1006,36.66,0,0
40486,2014,8,14,21,37,16,27,1007,3.13,0,0
40487,2014,8,14,22,26,16,23,1006,0.89,0,0
40488,2014,8,14,23,17,17,21,1007,1.78,0,0
40489,2014,8,15,0,32,17,21,1006,1.79,0,0
40490,2014,8,15,1,26,18,20,1006,0.45,0,0
40491,2014,8,15,2,34,18,19,1006,0.89,0,0
40492,2014,8,15,3,32,17,19,1006,1.79,0,0
40493,2014,8,15,4,23,17,18,1006,0.89,0,0
40494,2014,8,15,5,35,17,18,1007,0.89,0,0
40495,2014,8,15,6,71,17,19,1007,0.89,0,0
40496,2014,8,15,7,102,19,21,1008,1.78,0,0
40497,2014,8,15,8,121,19,23,1008,1.79,0,0
40498,2014,8,15,9,114,19,25,1008,4.92,0,0
40499,2014,8,15,10,64,19,27,1008,0.89,0,0
40500,2014,8,15,11,47,17,29,1007,1.79,0,0
40501,2014,8,15,12,26,15,31,1007,0.89,0,0
40502,2014,8,15,13,17,14,32,1006,1.78,0,0
40503,2014,8,15,14,12,13,32,1006,1.79,0,0
40504,2014,8,15,15,17,14,32,1005,4.92,0,0
40505,2014,8,15,16,34,14,32,1005,8.05,0,0
40506,2014,8,15,17,48,15,31,1005,12.07,0,0
40507,2014,8,15,18,22,17,24,1005,13.86,0,0
40508,2014,8,15,19,30,18,23,1005,0.89,0,0
40509,2014,8,15,20,27,19,22,1006,1.78,0,0
40510,2014,8,15,21,24,19,22,1006,2.67,0,0
40511,2014,8,15,22,28,19,22,1007,1.79,0,0
40512,2014,8,15,23,33,19,23,1007,3.58,0,0
40513,2014,8,16,0,55,19,23,1007,6.71,0,0
40514,2014,8,16,1,70,18,22,1007,0.89,0,0
40515,2014,8,16,2,71,19,21,1007,1.78,0,0
40516,2014,8,16,3,88,18,20,1007,1.79,0,0
40517,2014,8,16,4,82,18,21,1008,3.58,0,0
40518,2014,8,16,5,52,17,20,1008,5.37,0,0
40519,2014,8,16,6,46,17,20,1008,7.16,0,0
40520,2014,8,16,7,33,19,22,1009,0.45,0,0
40521,2014,8,16,8,37,19,24,1009,1.79,0,0
40522,2014,8,16,9,49,18,26,1009,3.58,0,0
40523,2014,8,16,10,71,17,29,1009,0.89,0,0
40524,2014,8,16,11,68,18,31,1009,1.78,0,0
40525,2014,8,16,12,48,18,31,1008,2.67,0,0
40526,2014,8,16,13,44,19,32,1008,3.56,0,0
40527,2014,8,16,14,38,18,32,1007,6.69,0,0
40528,2014,8,16,15,28,16,33,1006,3.13,0,0
40529,2014,8,16,16,52,16,33,1006,6.26,0,0
40530,2014,8,16,17,63,17,32,1006,9.39,0,0
40531,2014,8,16,18,56,18,31,1006,12.52,0,0
40532,2014,8,16,19,61,19,28,1006,14.31,0,0
40533,2014,8,16,20,74,19,27,1007,0.89,0,0
40534,2014,8,16,21,80,19,24,1007,0.89,0,0
40535,2014,8,16,22,89,20,26,1008,2.68,0,0
40536,2014,8,16,23,97,20,25,1008,0.89,0,0
40537,2014,8,17,0,172,22,25,1008,3.13,0,0
40538,2014,8,17,1,209,21,25,1008,4.92,0,0
40539,2014,8,17,2,72,21,25,1008,8.05,0,0
40540,2014,8,17,3,19,18,22,1008,11.18,0,0
40541,2014,8,17,4,23,17,23,1009,16.1,0,0
40542,2014,8,17,5,31,17,22,1010,20.12,0,0
40543,2014,8,17,6,27,17,20,1011,1.79,0,0
40544,2014,8,17,7,33,18,23,1010,0.89,0,0
40545,2014,8,17,8,38,17,24,1010,1.79,0,0
40546,2014,8,17,9,36,18,25,1010,4.92,0,0
40547,2014,8,17,10,39,18,27,1010,1.79,0,0
40548,2014,8,17,11,44,17,29,1010,3.58,0,0
40549,2014,8,17,12,37,17,30,1010,1.79,0,0
40550,2014,8,17,13,36,17,30,1010,3.13,0,0
40551,2014,8,17,14,28,16,30,1009,8.05,0,0
40552,2014,8,17,15,38,16,30,1009,12.97,0,0
40553,2014,8,17,16,23,16,30,1009,16.1,0,0
40554,2014,8,17,17,20,16,30,1010,19.23,0,0
40555,2014,8,17,18,20,17,28,1010,22.36,0,0
40556,2014,8,17,19,35,18,27,1010,24.15,0,0
40557,2014,8,17,20,44,18,26,1011,25.94,0,0
40558,2014,8,17,21,55,18,24,1012,0.89,0,0
40559,2014,8,17,22,73,19,24,1011,0.89,0,0
40560,2014,8,17,23,81,19,23,1011,0.89,0,0
40561,2014,8,18,0,93,19,22,1011,0.89,0,0
40562,2014,8,18,1,91,19,22,1012,1.78,0,0
40563,2014,8,18,2,51,19,22,1012,0.89,0,0
40564,2014,8,18,3,56,18,21,1012,1.78,0,0
40565,2014,8,18,4,56,17,22,1011,0.45,0,0
40566,2014,8,18,5,34,17,20,1012,3.13,0,0
40567,2014,8,18,6,35,17,20,1012,4.92,0,0
40568,2014,8,18,7,27,17,22,1012,8.94,0,0
40569,2014,8,18,8,26,17,24,1013,1.79,0,0
40570,2014,8,18,9,39,17,25,1013,3.58,0,0
40571,2014,8,18,10,35,18,27,1013,0.89,0,0
40572,2014,8,18,11,38,19,28,1012,1.79,0,0
40573,2014,8,18,12,59,19,28,1012,3.58,0,0
40574,2014,8,18,13,69,19,29,1012,6.71,0,0
40575,2014,8,18,14,80,18,29,1011,9.84,0,0
40576,2014,8,18,15,74,19,30,1010,12.97,0,0
40577,2014,8,18,16,NA,18,30,1010,16.99,0,0
40578,2014,8,18,17,NA,18,30,1010,21.01,0,0
40579,2014,8,18,18,65,18,29,1010,24.14,0,0
40580,2014,8,18,19,71,18,28,1011,28.16,0,0
40581,2014,8,18,20,71,18,27,1011,31.29,0,0
40582,2014,8,18,21,74,18,25,1012,33.08,0,0
40583,2014,8,18,22,57,16,26,1012,37.1,0,0
40584,2014,8,18,23,60,16,26,1012,40.23,0,0
40585,2014,8,19,0,74,17,23,1012,42.02,0,0
40586,2014,8,19,1,61,18,22,1012,42.91,0,0
40587,2014,8,19,2,66,18,21,1011,0.89,0,0
40588,2014,8,19,3,74,18,21,1012,1.79,0,0
40589,2014,8,19,4,88,18,20,1011,0.89,0,0
40590,2014,8,19,5,94,18,21,1012,0.89,0,0
40591,2014,8,19,6,97,19,20,1012,0.89,0,0
40592,2014,8,19,7,111,19,22,1012,0.89,0,0
40593,2014,8,19,8,107,19,25,1013,3.13,0,0
40594,2014,8,19,9,123,19,27,1013,4.92,0,0
40595,2014,8,19,10,97,19,29,1013,0.89,0,0
40596,2014,8,19,11,93,20,30,1012,1.78,0,0
40597,2014,8,19,12,78,19,30,1012,3.57,0,0
40598,2014,8,19,13,69,19,32,1011,4.02,0,0
40599,2014,8,19,14,61,18,33,1010,7.15,0,0
40600,2014,8,19,15,55,17,33,1010,11.17,0,0
40601,2014,8,19,16,48,17,32,1009,16.09,0,0
40602,2014,8,19,17,13,16,32,1009,20.11,0,0
40603,2014,8,19,18,59,17,31,1009,24.13,0,0
40604,2014,8,19,19,74,17,29,1009,28.15,0,0
40605,2014,8,19,20,80,19,28,1010,32.17,0,0
40606,2014,8,19,21,84,19,28,1010,35.3,0,0
40607,2014,8,19,22,78,19,26,1010,37.09,0,0
40608,2014,8,19,23,70,19,26,1010,38.88,0,0
40609,2014,8,20,0,73,19,25,1010,40.67,0,0
40610,2014,8,20,1,71,19,25,1010,42.46,0,0
40611,2014,8,20,2,68,19,23,1010,44.25,0,0
40612,2014,8,20,3,88,19,22,1010,46.04,0,0
40613,2014,8,20,4,99,19,22,1009,46.93,0,0
40614,2014,8,20,5,104,19,21,1010,48.72,0,0
40615,2014,8,20,6,106,19,21,1010,49.61,0,0
40616,2014,8,20,7,115,19,23,1010,0.89,0,0
40617,2014,8,20,8,112,19,25,1010,0.89,0,0
40618,2014,8,20,9,114,20,27,1010,1.78,0,0
40619,2014,8,20,10,107,21,28,1010,1.79,0,0
40620,2014,8,20,11,99,21,30,1010,1.79,0,0
40621,2014,8,20,12,81,19,32,1009,4.92,0,0
40622,2014,8,20,13,69,18,32,1008,9.84,0,0
40623,2014,8,20,14,69,17,33,1007,14.76,0,0
40624,2014,8,20,15,77,16,33,1006,20.57,0,0
40625,2014,8,20,16,NA,17,33,1006,25.49,0,0
40626,2014,8,20,17,NA,18,32,1006,30.41,0,0
40627,2014,8,20,18,NA,18,31,1006,34.43,0,0
40628,2014,8,20,19,NA,18,29,1007,37.56,0,0
40629,2014,8,20,20,NA,19,28,1007,40.69,0,0
40630,2014,8,20,21,NA,19,28,1007,42.48,0,0
40631,2014,8,20,22,NA,19,27,1008,45.61,0,0
40632,2014,8,20,23,NA,19,27,1008,47.4,0,0
40633,2014,8,21,0,NA,19,26,1008,50.53,0,0
40634,2014,8,21,1,99,19,25,1007,52.32,0,0
40635,2014,8,21,2,112,20,24,1007,0.45,0,0
40636,2014,8,21,3,119,20,23,1007,1.79,0,0
40637,2014,8,21,4,122,20,23,1007,2.68,0,0
40638,2014,8,21,5,133,20,23,1007,0.89,0,0
40639,2014,8,21,6,133,20,23,1007,0.89,0,0
40640,2014,8,21,7,140,20,24,1007,0.89,0,0
40641,2014,8,21,8,153,21,24,1008,1.78,0,1
40642,2014,8,21,9,173,21,25,1008,2.67,0,0
40643,2014,8,21,10,169,21,27,1008,3.56,0,1
40644,2014,8,21,11,163,20,29,1008,4.45,0,0
40645,2014,8,21,12,138,20,31,1006,1.79,0,0
40646,2014,8,21,13,141,21,32,1006,3.58,0,0
40647,2014,8,21,14,137,21,32,1005,5.37,0,0
40648,2014,8,21,15,134,21,32,1005,10.29,0,0
40649,2014,8,21,16,123,21,32,1005,14.31,0,0
40650,2014,8,21,17,113,20,32,1005,18.33,0,0
40651,2014,8,21,18,115,20,32,1005,20.12,0,0
40652,2014,8,21,19,123,21,29,1006,21.91,0,0
40653,2014,8,21,20,145,20,29,1008,5.81,0,0
40654,2014,8,21,21,69,17,24,1009,4.92,0,0
40655,2014,8,21,22,19,16,25,1009,9.84,0,0
40656,2014,8,21,23,26,17,24,1008,4.92,0,0
40657,2014,8,22,0,22,17,24,1008,9.84,0,0
40658,2014,8,22,1,23,18,23,1008,1.79,0,0
40659,2014,8,22,2,21,17,23,1008,4.92,0,0
40660,2014,8,22,3,23,18,21,1008,0.89,0,0
40661,2014,8,22,4,18,18,20,1008,1.78,0,0
40662,2014,8,22,5,24,18,20,1008,1.79,0,0
40663,2014,8,22,6,30,18,20,1008,3.58,0,0
40664,2014,8,22,7,19,19,22,1009,5.37,0,0
40665,2014,8,22,8,23,19,24,1009,1.79,0,0
40666,2014,8,22,9,19,19,25,1009,0.89,0,0
40667,2014,8,22,10,22,19,26,1009,1.78,0,0
40668,2014,8,22,11,31,20,27,1009,2.67,0,0
40669,2014,8,22,12,42,19,27,1008,3.56,0,0
40670,2014,8,22,13,41,19,27,1007,1.79,0,0
40671,2014,8,22,14,56,19,28,1007,4.92,0,0
40672,2014,8,22,15,72,19,28,1006,0.89,0,0
40673,2014,8,22,16,76,19,28,1006,3.13,0,0
40674,2014,8,22,17,87,20,28,1006,0.89,0,0
40675,2014,8,22,18,91,20,27,1005,1.79,0,0
40676,2014,8,22,19,97,20,27,1006,3.58,0,0
40677,2014,8,22,20,110,20,25,1006,0.89,0,0
40678,2014,8,22,21,124,21,24,1006,0.89,0,0
40679,2014,8,22,22,123,21,24,1007,0.45,0,0
40680,2014,8,22,23,110,21,24,1006,0.89,0,0
40681,2014,8,23,0,115,21,24,1006,2.68,0,0
40682,2014,8,23,1,120,21,24,1006,3.57,0,0
40683,2014,8,23,2,149,22,25,1006,6.7,0,1
40684,2014,8,23,3,142,21,23,1006,0.89,0,0
40685,2014,8,23,4,142,21,22,1006,1.78,0,0
40686,2014,8,23,5,128,20,22,1006,2.67,0,0
40687,2014,8,23,6,120,21,22,1006,0.89,0,0
40688,2014,8,23,7,138,21,22,1006,0.89,0,0
40689,2014,8,23,8,134,20,24,1006,1.78,0,0
40690,2014,8,23,9,153,20,26,1006,2.67,0,0
40691,2014,8,23,10,133,21,28,1006,3.56,0,0
40692,2014,8,23,11,134,21,29,1006,5.35,0,0
40693,2014,8,23,12,116,20,30,1005,1.79,0,0
40694,2014,8,23,13,106,19,32,1004,1.79,0,0
40695,2014,8,23,14,87,18,32,1003,2.68,0,0
40696,2014,8,23,15,83,19,32,1003,3.13,0,0
40697,2014,8,23,16,108,19,31,1003,6.26,0,0
40698,2014,8,23,17,95,20,32,1003,9.39,0,0
40699,2014,8,23,18,104,21,31,1003,11.18,0,0
40700,2014,8,23,19,118,21,30,1004,14.31,0,0
40701,2014,8,23,20,133,22,28,1004,16.1,0,0
40702,2014,8,23,21,151,23,27,1005,0.89,0,0
40703,2014,8,23,22,171,22,27,1006,1.79,0,0
40704,2014,8,23,23,35,18,25,1006,7.15,0,0
40705,2014,8,24,0,26,19,24,1006,11.17,0,1
40706,2014,8,24,1,20,18,22,1006,1.79,0,2
40707,2014,8,24,2,25,19,22,1005,4.92,0,0
40708,2014,8,24,3,31,19,22,1006,8.05,0,0
40709,2014,8,24,4,35,20,22,1006,0.89,0,0
40710,2014,8,24,5,39,20,22,1007,3.13,0,0
40711,2014,8,24,6,45,20,22,1007,4.02,0,0
40712,2014,8,24,7,29,20,22,1007,0.89,0,0
40713,2014,8,24,8,3,19,24,1008,4.02,0,0
40714,2014,8,24,9,6,15,27,1007,8.94,0,0
40715,2014,8,24,10,7,12,27,1007,14.75,0,0
40716,2014,8,24,11,5,12,31,1007,17.88,0,0
40717,2014,8,24,12,4,11,30,1007,0.89,0,0
40718,2014,8,24,13,8,12,32,1006,4.02,0,0
40719,2014,8,24,14,6,12,32,1006,5.81,0,0
40720,2014,8,24,15,10,12,32,1005,6.7,0,0
40721,2014,8,24,16,7,12,32,1005,8.49,0,0
40722,2014,8,24,17,6,12,30,1006,3.13,0,0
40723,2014,8,24,18,7,15,29,1006,6.26,0,0
40724,2014,8,24,19,12,17,27,1007,8.05,0,0
40725,2014,8,24,20,17,19,26,1008,11.18,0,0
40726,2014,8,24,21,46,19,26,1009,12.97,0,0
40727,2014,8,24,22,44,17,24,1010,14.76,0,0
40728,2014,8,24,23,38,18,23,1010,0.89,0,0
40729,2014,8,25,0,25,18,22,1010,0.89,0,0
40730,2014,8,25,1,16,18,22,1010,0.89,0,0
40731,2014,8,25,2,27,18,21,1010,1.78,0,0
40732,2014,8,25,3,24,17,20,1011,1.79,0,0
40733,2014,8,25,4,27,16,19,1011,3.58,0,0
40734,2014,8,25,5,19,16,18,1011,5.37,0,0
40735,2014,8,25,6,15,16,18,1011,8.5,0,0
40736,2014,8,25,7,16,17,22,1012,11.63,0,0
40737,2014,8,25,8,17,14,24,1012,3.13,0,0
40738,2014,8,25,9,17,12,27,1012,3.13,0,0
40739,2014,8,25,10,10,11,29,1012,8.05,0,0
40740,2014,8,25,11,7,11,30,1012,4.02,0,0
40741,2014,8,25,12,7,11,31,1011,4.02,0,0
40742,2014,8,25,13,9,9,32,1011,8.04,0,0
40743,2014,8,25,14,7,8,32,1010,1.79,0,0
40744,2014,8,25,15,9,9,32,1009,1.79,0,0
40745,2014,8,25,16,6,8,32,1009,3.58,0,0
40746,2014,8,25,17,6,9,31,1009,5.37,0,0
40747,2014,8,25,18,8,9,30,1009,7.16,0,0
40748,2014,8,25,19,11,9,29,1010,11.18,0,0
40749,2014,8,25,20,18,9,28,1011,15.2,0,0
40750,2014,8,25,21,21,11,27,1012,19.22,0,0
40751,2014,8,25,22,30,11,27,1012,23.24,0,0
40752,2014,8,25,23,26,13,22,1012,1.79,0,0
40753,2014,8,26,0,26,14,21,1013,0.89,0,0
40754,2014,8,26,1,41,15,19,1013,1.34,0,0
40755,2014,8,26,2,35,15,19,1012,1.79,0,0
40756,2014,8,26,3,39,14,18,1013,1.79,0,0
40757,2014,8,26,4,40,13,18,1013,3.58,0,0
40758,2014,8,26,5,23,13,16,1013,6.71,0,0
40759,2014,8,26,6,27,13,17,1014,9.84,0,0
40760,2014,8,26,7,15,14,21,1014,13.86,0,0
40761,2014,8,26,8,19,13,25,1014,15.65,0,0
40762,2014,8,26,9,19,12,27,1014,18.78,0,0
40763,2014,8,26,10,17,10,30,1014,20.57,0,0
40764,2014,8,26,11,17,10,32,1014,0.89,0,0
40765,2014,8,26,12,13,9,33,1013,1.78,0,0
40766,2014,8,26,13,10,7,34,1013,1.79,0,0
40767,2014,8,26,14,6,5,35,1012,1.79,0,0
40768,2014,8,26,15,8,4,35,1012,4.92,0,0
40769,2014,8,26,16,10,4,35,1011,6.71,0,0
40770,2014,8,26,17,6,5,34,1011,7.6,0,0
40771,2014,8,26,18,13,8,32,1011,1.79,0,0
40772,2014,8,26,19,19,7,30,1012,5.81,0,0
40773,2014,8,26,20,27,8,29,1012,8.94,0,0
40774,2014,8,26,21,31,9,30,1012,12.07,0,0
40775,2014,8,26,22,29,9,28,1012,15.2,0,0
40776,2014,8,26,23,39,13,22,1013,1.79,0,0
40777,2014,8,27,0,57,14,21,1013,1.79,0,0
40778,2014,8,27,1,71,15,20,1013,0.45,0,0
40779,2014,8,27,2,68,15,19,1013,1.34,0,0
